esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3923
Scenario File Name: .\resources\xosc/./hcis_12.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
1287, 10.591000, Ego, 0, 11.132518, 0.000110, 3.155247, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.635068, -244.017888, 0.000000, 10.481091, -3.755321, 0.000000, 0.915030, -0.322431, 0.000000, 13.247318, -4.380914, -2, 0.000000, 5.939142, 0.000391, 0.000000, 0.002160, 0.000000, -0.000024, , Agent1, 1, 11.111111, 0.000133, 3.213398, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 196.550480, -250.445419, 0.000000, 10.458626, -3.757848, 0.000000, 0.037917, -0.006438, 0.000000, 32.274819, -4.359421, -2, 0.000000, 5.938247, 0.000471, 0.000000, -0.000112, 0.000000, -0.000034, , 
1288, 10.598000, Ego, 0, 11.132325, 0.000034, 3.377894, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.708431, -244.044174, 0.000000, 10.480485, -3.755076, 0.000000, -0.086492, 0.035027, 0.000000, 13.325252, -4.380745, -2, 0.000000, 5.939143, 0.000119, 0.000000, 0.002161, 0.000000, -0.000002, , Agent1, 1, 11.111111, 0.000025, 3.435620, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 196.623684, -250.471722, 0.000000, 10.457709, -3.757483, 0.000000, -0.131105, 0.052203, 0.000000, 32.352609, -4.359430, -2, 0.000000, 5.938247, 0.000087, 0.000000, -0.000111, 0.000000, 0.000014, , 
1289, 10.618000, Ego, 0, 11.133424, -0.000070, 4.014089, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.918080, -244.119290, 0.000000, 10.482450, -3.755800, 0.000000, 0.098263, -0.036196, 0.000000, 13.547922, -4.380265, -2, 0.000000, 5.939138, -0.000248, 0.000000, 0.002150, 0.000000, 0.000061, , Agent1, 1, 11.111111, -0.000122, 4.070540, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 196.832878, -250.546886, 0.000000, 10.459706, -3.758234, 0.000000, 0.099889, -0.037565, 0.000000, 32.574817, -4.359457, -2, 0.000000, 5.938239, -0.000431, 0.000000, -0.000137, 0.000000, 0.000149, , 
1290, 10.627000, Ego, 0, 11.133274, -0.000181, 4.300374, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.012414, -244.153090, 0.000000, 10.481491, -3.755533, 0.000000, -0.106617, 0.029628, 0.000000, 13.648095, -4.380050, -2, 0.000000, 5.939132, -0.000643, 0.000000, 0.002137, 0.000000, 0.000089, , Agent1, 1, 11.111111, -0.000279, 4.356255, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 196.927000, -250.580706, 0.000000, 10.457968, -3.757724, 0.000000, -0.193094, 0.056653, 0.000000, 32.674752, -4.359472, -2, 0.000000, 5.938230, -0.000987, 0.000000, -0.000164, 0.000000, 0.000210, , 
1291, 10.633000, Ego, 0, 11.133060, -0.000239, 4.491226, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.075300, -244.175622, 0.000000, 10.481052, -3.755444, 0.000000, -0.073199, 0.014898, 0.000000, 13.714867, -4.379908, -2, 0.000000, 5.939127, -0.000846, 0.000000, 0.002125, 0.000000, 0.000108, , Agent1, 1, 11.111111, -0.000360, 4.546731, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 196.989745, -250.603252, 0.000000, 10.457474, -3.757645, 0.000000, -0.082476, 0.013202, 0.000000, 32.741358, -4.359483, -2, 0.000000, 5.938222, -0.001274, 0.000000, -0.000187, 0.000000, 0.000251, , 
1292, 10.643000, Ego, 0, 11.132959, -0.000300, 4.809311, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.180112, -244.213178, 0.000000, 10.481214, -3.755596, 0.000000, 0.016265, -0.015214, 0.000000, 13.826144, -4.379672, -2, 0.000000, 5.939116, -0.001064, 0.000000, 0.002101, 0.000000, 0.000139, , Agent1, 1, 11.111111, -0.000447, 4.864191, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.094325, -250.640832, 0.000000, 10.458047, -3.757986, 0.000000, 0.057362, -0.034117, 0.000000, 32.852347, -4.359507, -2, 0.000000, 5.938206, -0.001581, 0.000000, -0.000235, 0.000000, 0.000319, , 
1293, 10.652000, Ego, 0, 11.132812, -0.000373, 5.095583, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.274441, -244.246979, 0.000000, 10.480959, -3.755641, 0.000000, -0.028375, -0.005031, 0.000000, 13.926279, -4.379463, -2, 0.000000, 5.939104, -0.001322, 0.000000, 0.002073, 0.000000, 0.000168, , Agent1, 1, 11.111111, -0.000550, 5.149905, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.188446, -250.674654, 0.000000, 10.457830, -3.758104, 0.000000, -0.024131, -0.013078, 0.000000, 32.952209, -4.359533, -2, 0.000000, 5.938189, -0.001944, 0.000000, -0.000287, 0.000000, 0.000380, , 
1294, 10.667000, Ego, 0, 11.133135, -0.000080, 5.572717, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.431553, -244.303279, 0.000000, 10.474178, -3.753344, 0.000000, -0.452096, 0.153157, 0.000000, 14.093153, -4.379120, -2, 0.000000, 5.939100, -0.000285, 0.000000, 0.002064, 0.000000, -0.000071, , Agent1, 1, 11.111111, -0.000026, 5.626096, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.345019, -250.730923, 0.000000, 10.438209, -3.751230, 0.000000, -1.308065, 0.458246, 0.000000, 33.118600, -4.359582, -2, 0.000000, 5.938188, -0.000092, 0.000000, -0.000285, 0.000000, -0.000132, , 
1295, 10.677000, Ego, 0, 11.133028, 0.000136, 5.890804, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.536366, -244.340837, 0.000000, 10.481259, -3.755818, 0.000000, 0.708190, -0.247425, 0.000000, 14.204518, -4.378889, -2, 0.000000, 5.939105, 0.000482, 0.000000, 0.002075, 0.000000, -0.000038, , Agent1, 1, 11.111111, 0.000154, 5.943556, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.449599, -250.768505, 0.000000, 10.457994, -3.758255, 0.000000, 1.978446, -0.702539, 0.000000, 33.229775, -4.359613, -2, 0.000000, 5.938193, 0.000545, 0.000000, -0.000269, 0.000000, -0.000062, , 
1296, 10.688000, Ego, 0, 11.132981, 0.000051, 6.240698, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.651660, -244.382151, 0.000000, 10.481303, -3.755797, 0.000000, 0.003962, 0.001949, 0.000000, 14.327001, -4.378635, -2, 0.000000, 5.939107, 0.000180, 0.000000, 0.002080, 0.000000, -0.000001, , Agent1, 1, 11.111111, 0.000045, 0.009577, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.564639, -250.809846, 0.000000, 10.458165, -3.758272, 0.000000, 0.015553, -0.001553, 0.000000, 33.352030, -4.359646, -2, 0.000000, 5.938195, 0.000160, 0.000000, -0.000264, 0.000000, 0.000014, , 
1297, 10.703000, Ego, 0, 11.133295, -0.000055, 0.434653, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.808889, -244.438491, 0.000000, 10.481902, -3.756019, 0.000000, 0.039949, -0.014805, 0.000000, 14.494002, -4.378288, -2, 0.000000, 5.939104, -0.000195, 0.000000, 0.002073, 0.000000, 0.000049, , Agent1, 1, 11.111111, -0.000089, 0.485768, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.721521, -250.866224, 0.000000, 10.458791, -3.758510, 0.000000, 0.041743, -0.015840, 0.000000, 33.518687, -4.359691, -2, 0.000000, 5.938190, -0.000316, 0.000000, -0.000280, 0.000000, 0.000118, , 
1298, 10.715000, Ego, 0, 11.133310, -0.000165, 0.816367, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.934669, -244.483563, 0.000000, 10.481665, -3.756000, 0.000000, -0.019794, 0.001603, 0.000000, 14.627573, -4.378012, -2, 0.000000, 5.939097, -0.000584, 0.000000, 0.002057, 0.000000, 0.000089, , Agent1, 1, 11.111111, -0.000229, 0.866720, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.847020, -250.911325, 0.000000, 10.458288, -3.758416, 0.000000, -0.041889, 0.007822, 0.000000, 33.651952, -4.359730, -2, 0.000000, 5.938180, -0.000810, 0.000000, -0.000311, 0.000000, 0.000201, , 
1299, 10.729000, Ego, 0, 11.133501, -0.000270, 1.261707, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.081416, -244.536151, 0.000000, 10.481957, -3.756228, 0.000000, 0.020900, -0.016336, 0.000000, 14.783382, -4.377694, -2, 0.000000, 5.939083, -0.000959, 0.000000, 0.002026, 0.000000, 0.000135, , Agent1, 1, 11.111111, -0.000363, 1.311165, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 197.993440, -250.963946, 0.000000, 10.458551, -3.758671, 0.000000, 0.018792, -0.018167, 0.000000, 33.807371, -4.359782, -2, 0.000000, 5.938162, -0.001285, 0.000000, -0.000368, 0.000000, 0.000298, , 
1300, 10.736000, Ego, 0, 11.133283, -0.000356, 1.484373, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.154784, -244.562443, 0.000000, 10.481172, -3.756086, 0.000000, -0.112253, 0.020337, 0.000000, 14.861269, -4.377537, -2, 0.000000, 5.939075, -0.001261, 0.000000, 0.002005, 0.000000, 0.000159, , Agent1, 1, 11.111111, -0.000472, 1.533387, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.066642, -250.990256, 0.000000, 10.457391, -3.758432, 0.000000, -0.165779, 0.034098, 0.000000, 33.885048, -4.359812, -2, 0.000000, 5.938151, -0.001668, 0.000000, -0.000404, 0.000000, 0.000346, , 
1301, 10.753000, Ego, 0, 11.133831, -0.000262, 2.025159, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.332920, -244.626284, 0.000000, 10.478538, -3.755327, 0.000000, -0.154920, 0.044661, 0.000000, 15.050412, -4.377162, -2, 0.000000, 5.939059, -0.000929, 0.000000, 0.001970, 0.000000, -0.000089, , Agent1, 1, 11.111111, -0.000267, 2.073069, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.244244, -251.054091, 0.000000, 10.447208, -3.755006, 0.000000, -0.598992, 0.201544, 0.000000, 34.073653, -4.359896, -2, 0.000000, 5.938135, -0.000944, 0.000000, -0.000448, 0.000000, -0.000163, , 
1302, 10.768000, Ego, 0, 11.134111, 0.000155, 2.502335, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.490158, -244.682635, 0.000000, 10.482581, -3.756754, 0.000000, 0.269517, -0.095169, 0.000000, 15.217489, -4.376831, -2, 0.000000, 5.939067, 0.000548, 0.000000, 0.001989, 0.000000, -0.000036, , Agent1, 1, 11.111111, 0.000165, 2.549260, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.401124, -251.110477, 0.000000, 10.458642, -3.759091, 0.000000, 0.762301, -0.272383, 0.000000, 34.240438, -4.359968, -2, 0.000000, 5.938143, 0.000582, 0.000000, -0.000421, 0.000000, -0.000057, , 
1303, 10.779000, Ego, 0, 11.134031, 0.000043, 2.852262, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.605463, -244.723957, 0.000000, 10.482196, -3.756566, 0.000000, -0.034954, 0.017147, 0.000000, 15.339983, -4.376587, -2, 0.000000, 5.939069, 0.000154, 0.000000, 0.001993, 0.000000, 0.000003, , Agent1, 1, 11.111111, 0.000035, 2.898466, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.516162, -251.151824, 0.000000, 10.458014, -3.758807, 0.000000, -0.057146, 0.025806, 0.000000, 34.362690, -4.360019, -2, 0.000000, 5.938145, 0.000122, 0.000000, -0.000418, 0.000000, 0.000021, , 
1304, 10.790000, Ego, 0, 11.133950, -0.000051, 3.202186, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.720766, -244.765279, 0.000000, 10.482118, -3.756543, 0.000000, -0.007134, 0.002034, 0.000000, 15.462455, -4.376344, -2, 0.000000, 5.939067, -0.000180, 0.000000, 0.001988, 0.000000, 0.000042, , Agent1, 1, 11.111111, -0.000075, 3.247673, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.631200, -251.193171, 0.000000, 10.458010, -3.758814, 0.000000, -0.000325, -0.000577, 0.000000, 34.484901, -4.360071, -2, 0.000000, 5.938142, -0.000266, 0.000000, -0.000428, 0.000000, 0.000099, , 
1305, 10.799000, Ego, 0, 11.133769, -0.000137, 3.488483, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.815102, -244.799087, 0.000000, 10.481772, -3.756461, 0.000000, -0.038444, 0.009077, 0.000000, 15.562641, -4.376145, -2, 0.000000, 5.939062, -0.000484, 0.000000, 0.001978, 0.000000, 0.000073, , Agent1, 1, 11.111111, -0.000175, 3.533387, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.725319, -251.226999, 0.000000, 10.457671, -3.758742, 0.000000, -0.037662, 0.007993, 0.000000, 34.584858, -4.360114, -2, 0.000000, 5.938136, -0.000619, 0.000000, -0.000447, 0.000000, 0.000162, , 
1306, 10.812000, Ego, 0, 11.133839, -0.000231, 3.902025, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.951369, -244.847924, 0.000000, 10.482132, -3.756681, 0.000000, 0.027735, -0.016853, 0.000000, 15.707334, -4.375860, -2, 0.000000, 5.939052, -0.000817, 0.000000, 0.001953, 0.000000, 0.000119, , Agent1, 1, 11.111111, -0.000284, 3.946085, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 198.861277, -251.275867, 0.000000, 10.458281, -3.759066, 0.000000, 0.046891, -0.024929, 0.000000, 34.729201, -4.360182, -2, 0.000000, 5.938123, -0.001006, 0.000000, -0.000490, 0.000000, 0.000254, , 
1307, 10.831000, Ego, 0, 11.134656, -0.000368, 4.506478, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 181.150553, -244.919313, 0.000000, 10.483319, -3.757315, 0.000000, 0.062473, -0.033385, 0.000000, 15.918782, -4.375453, -2, 0.000000, 5.939027, -0.001303, 0.000000, 0.001896, 0.000000, 0.000186, , Agent1, 1, 11.111111, -0.000444, 4.549260, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 199.060001, -251.347300, 0.000000, 10.459167, -3.759627, 0.000000, 0.046642, -0.029544, 0.000000, 34.940078, -4.360295, -2, 0.000000, 5.938093, -0.001569, 0.000000, -0.000587, 0.000000, 0.000388, , 
1308, 10.840000, Ego, 0, 11.134459, -0.000353, 4.792793, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 181.244865, -244.953118, 0.000000, 10.479184, -3.756073, 0.000000, -0.459522, 0.137996, 0.000000, 16.018911, -4.375265, -2, 0.000000, 5.939016, -0.001251, 0.000000, 0.001871, 0.000000, -0.000105, , Agent1, 1, 11.111111, -0.000291, 4.834974, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 199.154004, -251.381093, 0.000000, 10.444757, -3.754730, 0.000000, -1.601110, 0.544124, 0.000000, 35.039909, -4.360355, -2, 0.000000, 5.938084, -0.001031, 0.000000, -0.000611, 0.000000, -0.000188, , 
1309, 10.855000, Ego, 0, 11.134705, 0.000191, 5.269994, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 181.402111, -245.009479, 0.000000, 10.483048, -3.757418, 0.000000, 0.257598, -0.089661, 0.000000, 16.186008, -4.374950, -2, 0.000000, 5.939026, 0.000678, 0.000000, 0.001894, 0.000000, -0.000049, , Agent1, 1, 11.111111, 0.000186, 5.311165, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 199.310881, -251.437487, 0.000000, 10.458505, -3.759635, 0.000000, 0.916501, -0.326958, 0.000000, 35.206713, -4.360454, -2, 0.000000, 5.938094, 0.000658, 0.000000, -0.000578, 0.000000, -0.000080, , 
1310, 10.860000, Ego, 0, 11.134467, 0.000100, 5.429058, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 181.454521, -245.028264, 0.000000, 10.481987, -3.756977, 0.000000, -0.212120, 0.088150, 0.000000, 16.241692, -4.374844, -2, 0.000000, 5.939028, 0.000353, 0.000000, 0.001898, 0.000000, -0.000030, , Agent1, 1, 11.111111, 0.000091, 5.469895, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 199.363166, -251.456282, 0.000000, 10.456877, -3.758986, 0.000000, -0.325490, 0.129685, 0.000000, 35.262288, -4.360486, -2, 0.000000, 5.938095, 0.000321, 0.000000, -0.000573, 0.000000, -0.000044, , 
1311, 10.876000, Ego, 0, 11.134826, 0.000004, 5.938079, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 181.622253, -245.088383, 0.000000, 10.483271, -3.757422, 0.000000, 0.080229, -0.027805, 0.000000, 16.419873, -4.374506, -2, 0.000000, 5.939028, 0.000013, 0.000000, 0.001899, 0.000000, 0.000030, , Agent1, 1, 11.111111, -0.000009, 5.977831, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 199.530505, -251.516436, 0.000000, 10.458691, -3.759622, 0.000000, 0.113390, -0.039738, 0.000000, 35.440099, -4.360588, -2, 0.000000, 5.938095, -0.000032, 0.000000, -0.000576, 0.000000, 0.000072, , 
1312, 10.932000, Ego, 0, 11.150217, -0.000270, 1.438928, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.210250, -245.299150, 0.000000, 10.499940, -3.763693, 0.000000, 0.297667, -0.111980, 0.000000, 17.044204, -4.373354, -2, 0.000000, 5.938974, -0.000960, 0.000000, 0.001777, 0.000000, -0.000101, , Agent1, 1, 11.111111, -0.000277, 1.472424, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.116377, -251.727059, 0.000000, 10.462014, -3.761121, 0.000000, 0.059338, -0.026764, 0.000000, 36.062127, -4.361001, -2, 0.000000, 5.938040, -0.000979, 0.000000, -0.000758, 0.000000, -0.000177, , 
1313, 10.944000, Ego, 0, 11.149867, 0.000185, 1.821209, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.336213, -245.344305, 0.000000, 10.496957, -3.762912, 0.000000, -0.248602, 0.065041, 0.000000, 17.178062, -4.373115, -2, 0.000000, 5.938982, 0.000657, 0.000000, 0.001795, 0.000000, -0.000054, , Agent1, 1, 11.111111, 0.000175, 1.853376, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.241872, -251.772178, 0.000000, 10.457880, -3.759947, 0.000000, -0.344506, 0.097848, 0.000000, 36.195564, -4.361100, -2, 0.000000, 5.938048, 0.000618, 0.000000, -0.000733, 0.000000, -0.000089, , 
1314, 10.951000, Ego, 0, 11.149444, 0.000098, 2.044198, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.409686, -245.370643, 0.000000, 10.496124, -3.762559, 0.000000, -0.118981, 0.050447, 0.000000, 17.256126, -4.372974, -2, 0.000000, 5.938984, 0.000347, 0.000000, 0.001801, 0.000000, -0.000027, , Agent1, 1, 11.111111, 0.000088, 2.075598, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.315071, -251.798496, 0.000000, 10.457057, -3.759594, 0.000000, -0.117549, 0.050309, 0.000000, 36.273371, -4.361157, -2, 0.000000, 5.938050, 0.000311, 0.000000, -0.000726, 0.000000, -0.000037, , 
1315, 10.960000, Ego, 0, 11.149018, 0.000024, 2.330887, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.504149, -245.404505, 0.000000, 10.495909, -3.762465, 0.000000, -0.023905, 0.010460, 0.000000, 17.356479, -4.372794, -2, 0.000000, 5.938985, 0.000085, 0.000000, 0.001802, 0.000000, 0.000009, , Agent1, 1, 11.111111, 0.000015, 2.361313, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.409188, -251.832333, 0.000000, 10.457398, -3.759698, 0.000000, 0.037889, -0.011528, 0.000000, 36.373388, -4.361229, -2, 0.000000, 5.938050, 0.000052, 0.000000, -0.000725, 0.000000, 0.000029, , 
1316, 10.968000, Ego, 0, 11.148593, -0.000054, 2.585712, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.588113, -245.434603, 0.000000, 10.495415, -3.762296, 0.000000, -0.061708, 0.021091, 0.000000, 17.445665, -4.372633, -2, 0.000000, 5.938984, -0.000192, 0.000000, 0.001799, 0.000000, 0.000040, , Agent1, 1, 11.111111, -0.000063, 2.615281, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.492846, -251.862410, 0.000000, 10.457228, -3.759643, 0.000000, -0.021295, 0.006918, 0.000000, 36.462265, -4.361294, -2, 0.000000, 5.938048, -0.000222, 0.000000, -0.000732, 0.000000, 0.000088, , 
1317, 10.978000, Ego, 0, 11.148192, -0.000137, 2.904232, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.693065, -245.472226, 0.000000, 10.495205, -3.762261, 0.000000, -0.020988, 0.003523, 0.000000, 17.557127, -4.372433, -2, 0.000000, 5.938979, -0.000486, 0.000000, 0.001787, 0.000000, 0.000080, , Agent1, 1, 11.111111, -0.000145, 2.932741, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.597421, -251.900008, 0.000000, 10.457551, -3.759796, 0.000000, 0.032285, -0.015310, 0.000000, 36.573334, -4.361376, -2, 0.000000, 5.938043, -0.000512, 0.000000, -0.000751, 0.000000, 0.000161, , 
1318, 10.987000, Ego, 0, 11.147778, -0.000224, 3.190889, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.787517, -245.506085, 0.000000, 10.494701, -3.762156, 0.000000, -0.056037, 0.011733, 0.000000, 17.657422, -4.372255, -2, 0.000000, 5.938972, -0.000796, 0.000000, 0.001770, 0.000000, 0.000115, , Agent1, 1, 11.111111, -0.000231, 3.218455, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.691538, -251.933846, 0.000000, 10.457360, -3.759799, 0.000000, -0.021230, -0.000305, 0.000000, 36.673264, -4.361452, -2, 0.000000, 5.938036, -0.000818, 0.000000, -0.000778, 0.000000, 0.000228, , 
1319, 10.994000, Ego, 0, 11.147371, -0.000298, 3.413836, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.860976, -245.532419, 0.000000, 10.494108, -3.762033, 0.000000, -0.084705, 0.017507, 0.000000, 17.735414, -4.372117, -2, 0.000000, 5.938964, -0.001057, 0.000000, 0.001753, 0.000000, 0.000142, , Agent1, 1, 11.111111, -0.000304, 3.440678, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.764737, -251.960164, 0.000000, 10.456997, -3.759754, 0.000000, -0.051839, 0.006311, 0.000000, 36.750964, -4.361514, -2, 0.000000, 5.938028, -0.001076, 0.000000, -0.000805, 0.000000, 0.000279, , 
1320, 11.001000, Ego, 0, 11.146967, -0.000362, 3.636776, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.934432, -245.558753, 0.000000, 10.493695, -3.761984, 0.000000, -0.058949, 0.006935, 0.000000, 17.813395, -4.371981, -2, 0.000000, 5.938955, -0.001285, 0.000000, 0.001731, 0.000000, 0.000170, , Agent1, 1, 11.111111, -0.000368, 3.662900, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.837935, -251.986483, 0.000000, 10.456966, -3.759839, 0.000000, -0.004385, -0.012089, 0.000000, 36.828648, -4.361578, -2, 0.000000, 5.938019, -0.001301, 0.000000, -0.000838, 0.000000, 0.000330, , 
1321, 11.007000, Ego, 0, 11.146585, -0.000422, 3.827860, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 182.997391, -245.581325, 0.000000, 10.493211, -3.761920, 0.000000, -0.080741, 0.010794, 0.000000, 17.880224, -4.371866, -2, 0.000000, 5.938946, -0.001496, 0.000000, 0.001710, 0.000000, 0.000193, , Agent1, 1, 11.111111, -0.000427, 3.853376, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.900676, -252.009042, 0.000000, 10.456765, -3.759872, 0.000000, -0.033485, -0.005469, 0.000000, 36.895218, -4.361635, -2, 0.000000, 5.938010, -0.001510, 0.000000, -0.000870, 0.000000, 0.000374, , 
1322, 11.015000, Ego, 0, 11.146181, -0.000486, 4.082630, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.081335, -245.611420, 0.000000, 10.492966, -3.761968, 0.000000, -0.030559, -0.006053, 0.000000, 17.969319, -4.371715, -2, 0.000000, 5.938933, -0.001724, 0.000000, 0.001678, 0.000000, 0.000225, , Agent1, 1, 11.111111, -0.000490, 4.107344, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 200.984332, -252.039123, 0.000000, 10.457058, -3.760109, 0.000000, 0.036572, -0.029578, 0.000000, 36.983962, -4.361714, -2, 0.000000, 5.937996, -0.001735, 0.000000, -0.000920, 0.000000, 0.000433, , 
